Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
4/1/2012,CoffsHarbour,16.6,25.7,0,4.8,11,S,39,SW,S,20,26,56,54,1017.4,1014.8,1,1,23,25.3,No,0,No
4/2/2012,CoffsHarbour,18.2,26.1,0,6,10.3,SSE,56,WSW,S,19,19,51,65,1016.3,1013.9,2,1,23.9,23.3,No,1,No
4/3/2012,CoffsHarbour,14.9,26.5,1,4.4,10.3,SSE,35,SW,SSE,20,24,62,62,1015.9,1014.1,1,5,23.6,25.1,No,0,No
4/4/2012,CoffsHarbour,15.3,25.4,0,5,9.5,S,24,SW,SE,13,13,74,58,1017.7,1016.2,6,2,22.1,24.7,No,0,No
4/5/2012,CoffsHarbour,15.4,25.6,0,3.2,9.5,S,28,SW,SE,17,17,66,56,1020.6,1018.4,2,2,23.2,24.6,No,0,No
4/6/2012,CoffsHarbour,16.2,24.9,0,4.8,9.8,SSE,26,SW,E,17,15,61,51,1021.1,1018,2,1,23,24.2,No,0,No
4/7/2012,CoffsHarbour,14.5,26.6,0,4,8.4,NNE,28,SSW,NE,6,17,62,62,1017.6,1014.9,3,3,22.1,25.5,No,0,No
4/8/2012,CoffsHarbour,18.2,26.3,0,3.4,8.5,NNW,43,WSW,NE,7,30,79,56,1020.2,1016.1,5,1,23.2,25.5,No,0,No
4/9/2012,CoffsHarbour,18.3,27,0,4.2,7,NNW,48,NNW,SE,17,22,60,74,1014.7,1013.5,2,6,24.5,23.6,No,4.4,Yes
4/10/2012,CoffsHarbour,14.6,21,4.4,4.8,10.8,S,54,SSW,SSW,37,35,52,32,1020.5,1021.5,1,2,18.4,19.9,Yes,0,No
4/11/2012,CoffsHarbour,14.8,22.2,0,7,8.6,SW,52,SW,S,37,35,54,59,1027.1,1026.6,4,6,18.5,19.8,No,3.8,Yes
4/12/2012,CoffsHarbour,14.5,22.7,3.8,4.4,6.8,S,54,SW,SW,20,19,66,70,1030.7,1029,4,4,18.1,19.8,Yes,1,No
4/13/2012,CoffsHarbour,15.1,23.3,1,3,6.2,SSW,33,SW,SSE,22,20,66,61,1030.7,1028.3,3,4,20.7,22.9,No,2.8,Yes
4/14/2012,CoffsHarbour,17.9,23.5,2.8,2.8,4.6,WSW,35,WSW,WSW,13,17,94,71,1028.8,1024.5,7,7,18.3,22.2,Yes,14.4,Yes
4/15/2012,CoffsHarbour,17.2,23.8,14.4,2.4,2.8,ESE,24,WSW,E,13,7,91,71,1025.2,1022,7,7,20.1,22.7,Yes,0.4,No
4/16/2012,CoffsHarbour,17.7,24.8,0.4,2.2,7,S,31,SW,ESE,19,9,74,78,1022,1018.3,4,7,22.4,22.5,No,18.4,Yes
4/17/2012,CoffsHarbour,17.5,19.8,18.4,4.2,0,S,35,WSW,WSW,13,13,94,91,1020,1017.1,8,8,18.3,19.4,Yes,45.8,Yes
4/18/2012,CoffsHarbour,16.6,22.7,45.8,1.8,4.3,WSW,30,SW,S,13,11,88,72,1018.5,1016.1,7,7,18.2,22.5,Yes,19.6,Yes
4/19/2012,CoffsHarbour,17.7,24.4,19.6,0.8,4.1,WSW,37,SW,WSW,24,15,80,75,1017.3,1013.4,6,6,21,23.6,Yes,6.4,Yes
4/20/2012,CoffsHarbour,17.9,25.9,6.4,2,3.2,ENE,37,NW,NNE,15,26,80,77,1016.7,1014.8,7,7,22.6,23.9,Yes,97,Yes
4/21/2012,CoffsHarbour,18.7,24.1,97,,6.5,NE,30,NNW,NE,6,17,91,80,1015.5,1013.2,5,6,20.5,21.9,Yes,0,No
4/22/2012,CoffsHarbour,15,25.4,0,2.6,7.7,E,26,NW,NE,4,15,76,80,1015.6,1012.9,6,7,21.9,23.8,No,0,No
4/23/2012,CoffsHarbour,17.1,28.4,0,1.8,8,SSW,43,NNW,NE,6,26,71,77,1014.3,1011.3,4,7,24.5,25.3,No,17.2,Yes
4/24/2012,CoffsHarbour,17.8,20.7,17.2,4.6,0.2,NW,37,,NNW,0,26,95,81,1014.7,1010.9,7,7,18.4,20.2,Yes,1.8,Yes
4/26/2012,CoffsHarbour,8.3,22.9,,,,S,35,SW,WSW,19,13,49,47,1017.2,1016.4,,,18.7,22.3,,0,No
4/27/2012,CoffsHarbour,12.6,20.9,0,5.6,,NE,31,SW,SW,13,11,80,69,1021.7,1020.4,8,,18,20,No,6.2,Yes
4/28/2012,CoffsHarbour,15.8,19.7,6.2,1,0.2,SW,28,W,SW,9,15,94,91,1022,1019.2,8,8,16.8,17.8,Yes,10,Yes
4/29/2012,CoffsHarbour,15.7,23.3,10,1.4,4.3,SSW,56,SW,SSW,28,30,76,69,1017.7,1017,6,6,18.6,21.5,Yes,14,Yes
4/30/2012,CoffsHarbour,15.3,21.3,14,3.6,5.5,S,43,WSW,S,17,30,66,64,1025.6,1024.1,7,4,17.7,19.9,Yes,4.6,Yes
5/1/2012,CoffsHarbour,13.7,21.8,4.6,2.8,2.3,W,28,W,ESE,13,6,79,61,1027.5,1024.7,7,7,17.4,20.4,Yes,1.2,Yes
5/2/2012,CoffsHarbour,12.9,22.6,1.2,1.6,5.5,NE,30,NW,NW,13,15,73,78,1024.6,1021,4,6,20,20,Yes,0.6,No
5/3/2012,CoffsHarbour,15.3,24.5,0.6,2.2,3.6,ENE,28,NNW,E,11,7,69,75,1019.8,1016.7,7,7,20.7,21.4,No,6.8,Yes
5/4/2012,CoffsHarbour,13.9,21.8,6.8,1.2,4.3,S,37,WSW,S,17,20,91,66,1018.4,1015.7,6,7,17.5,21.2,Yes,0,No
5/5/2012,CoffsHarbour,14.8,22.2,0,2.8,10,SW,37,SW,S,26,17,63,41,1014.5,1012.4,1,1,18.9,21.9,No,0,No
5/6/2012,CoffsHarbour,9.2,22.2,0,3.2,10.4,SW,28,W,E,7,11,65,36,1017.8,1014.7,1,1,17.4,21.5,No,0,No
5/7/2012,CoffsHarbour,8.7,21.2,0,3.2,7.9,S,19,W,SE,2,11,86,54,1018.2,1015.3,7,2,14.8,20.5,No,0,No
5/8/2012,CoffsHarbour,10.1,21.4,0,1.8,10.4,SW,30,SW,SE,15,9,69,49,1018.7,1017,1,0,17.9,20.9,No,0,No
5/9/2012,CoffsHarbour,9.1,23,0,2.8,10.2,ESE,17,SW,NE,6,7,70,48,1022.1,1020.4,0,0,18.1,22.9,No,0,No
5/10/2012,CoffsHarbour,8.6,23.2,0,2,10.2,NW,19,,NE,0,13,62,51,1023.5,1020.6,0,0,19.2,22.5,No,0,No
5/11/2012,CoffsHarbour,11.6,24.9,0,2,10.2,NNE,24,NW,NE,11,17,63,61,1021.4,1016.9,0,1,20.4,24,No,0,No
5/12/2012,CoffsHarbour,11,25.7,0,2,8.9,SSW,54,SW,N,7,9,59,65,1016.6,1013.2,1,5,20.3,22.5,No,4.6,Yes
5/13/2012,CoffsHarbour,8.3,21.3,4.6,2.2,10.1,W,33,WSW,E,13,13,53,37,1014.9,1012,0,0,15.6,20.1,Yes,0,No
5/14/2012,CoffsHarbour,7.9,18.7,0,3.2,9.8,SW,37,SW,SW,19,22,45,29,1020.3,1019.5,1,1,14.8,18.4,No,0,No
5/15/2012,CoffsHarbour,6.8,20.3,0,3.2,10.1,S,31,WSW,S,19,20,52,35,1022.8,1020.5,1,1,15.7,19.9,No,0,No
5/16/2012,CoffsHarbour,6.9,21.1,0,2.8,7.2,SW,37,SW,SSW,17,19,59,56,1023.6,1021.9,1,6,16,19.6,No,2.8,Yes
5/17/2012,CoffsHarbour,9,20.8,2.8,2.2,8.6,SW,28,WSW,SE,13,13,78,65,1024.5,1022.1,1,1,17,19.4,Yes,0,No
5/18/2012,CoffsHarbour,8.1,21.1,0,2,9.7,SE,19,W,E,7,11,74,54,1025.1,1022,1,1,17.9,20.7,No,0,No
5/19/2012,CoffsHarbour,8.3,21.7,0,2.2,9.7,ENE,19,SW,ENE,2,13,74,52,1023.9,1020.9,5,3,16.5,21.2,No,0,No
5/20/2012,CoffsHarbour,8.6,21.2,0,1.6,9.5,S,28,SW,S,4,17,69,41,1024.3,1022,1,1,17,20.7,No,0,No
5/21/2012,CoffsHarbour,9,21.3,0,3,8.5,SW,22,SW,NE,11,13,74,61,1025.4,1022.6,2,2,16.5,20.6,No,0,No
5/22/2012,CoffsHarbour,11.7,23.1,0,1.4,8.5,NNW,26,NW,SE,9,13,56,50,1024.9,1022.1,1,2,20.1,21.6,No,0,No
5/23/2012,CoffsHarbour,8,22.3,0,2.8,9.8,NE,30,W,NNE,6,22,59,47,1026,1022.5,0,,18,21.6,No,0,No
5/24/2012,CoffsHarbour,13.5,23.9,0,2,7.4,N,48,NNW,N,13,24,68,55,1023.7,1020.2,6,7,20.1,22.3,No,0.2,No
5/25/2012,CoffsHarbour,18.2,19.6,0.2,2.2,0,NNW,41,N,N,28,17,81,73,1016.4,1011.5,8,8,18.6,19.1,No,1,No
5/26/2012,CoffsHarbour,5.9,19.2,1,1.2,10,SW,30,NW,NNE,6,20,54,40,1017,1013.8,1,0,14.8,18,No,0,No
5/27/2012,CoffsHarbour,5.7,18.7,0,2.2,9.8,SSW,33,SW,S,15,19,54,45,1019.3,1017.7,1,2,14.9,18.4,No,0,No
5/28/2012,CoffsHarbour,11.1,20,0,2.6,7,SSW,52,SW,SSW,30,37,61,64,1023.2,1022.1,1,7,16.5,18.1,No,1,No
5/29/2012,CoffsHarbour,13.6,20.2,1,3.4,5.9,SSW,44,SW,SSW,26,20,66,81,1028.3,1027.9,5,7,16.5,17.2,No,20.4,Yes
5/30/2012,CoffsHarbour,13.6,17,20.4,2.6,1,WSW,39,WSW,SW,24,20,83,84,1032.2,1030,7,6,14.8,16.4,Yes,12,Yes
5/31/2012,CoffsHarbour,13.2,17,12,0.8,2.4,,,W,WSW,15,22,93,85,1032.1,1029.3,8,7,13.7,15.5,Yes,1,No
6/1/2012,CoffsHarbour,10.5,20.3,1,0.4,6.9,SSW,28,SW,S,17,13,81,67,1028,1024.2,5,7,16.8,19.7,No,0,No
6/2/2012,CoffsHarbour,11.6,19.6,0,2.2,0.1,WSW,17,NW,S,4,11,89,74,1021.7,1017.6,7,7,15.1,18.5,No,1.6,Yes
6/3/2012,CoffsHarbour,14.8,20.1,1.6,1,0.7,WNW,17,WNW,NE,7,7,97,89,1013.8,1008.3,8,6,16.2,19.7,Yes,15,Yes
6/4/2012,CoffsHarbour,12.1,21.4,15,1.8,8.4,NW,26,WNW,NNW,4,6,78,63,1005.3,1001.6,1,5,17.7,21.1,Yes,0,No
6/5/2012,CoffsHarbour,7.2,16.7,0,2.2,7.8,W,43,NW,SW,11,9,48,47,1004.3,1001.4,1,6,13.6,15.2,No,0,No
6/6/2012,CoffsHarbour,5.9,18.2,0,2.2,7,SW,67,SW,SSW,39,39,58,65,1010.6,1012.9,5,6,16.5,16.1,No,0,No
6/7/2012,CoffsHarbour,12.6,18.8,0,3,8.5,SW,48,SW,S,31,28,56,50,1020,1019.3,4,2,15.4,17.9,No,0,No
6/8/2012,CoffsHarbour,8.2,18.1,0,2.6,9.5,WSW,33,SW,S,20,20,56,51,1024.7,1022.9,1,1,15.2,17.8,No,0,No
6/9/2012,CoffsHarbour,6.9,18,0,2.2,9,SW,33,SW,S,13,13,66,70,1025.5,1023.4,1,1,14.2,17.8,No,0,No
6/10/2012,CoffsHarbour,8.9,15.8,0,2.2,0,S,41,SW,S,17,22,65,94,1024.2,1020.6,7,8,13.3,14.1,No,28,Yes
6/11/2012,CoffsHarbour,12,14.8,28,2.4,0,SW,52,WSW,WSW,26,26,93,92,1017.3,1013.7,8,8,13.1,13.8,Yes,51.8,Yes
6/12/2012,CoffsHarbour,13,18.4,51.8,1.4,3,SSE,54,SW,SW,30,20,94,91,1014.1,1013,7,7,14.6,16.1,Yes,30,Yes
6/13/2012,CoffsHarbour,13.6,18.3,30,2.8,3.6,S,48,SW,S,22,19,89,80,1017.4,1015.5,7,8,15,17.2,Yes,1.6,Yes
6/14/2012,CoffsHarbour,13.2,19.9,1.6,0,9.1,SW,37,SW,S,22,19,65,69,1017.9,1016.2,3,1,17.1,18.8,Yes,0,No
6/15/2012,CoffsHarbour,7.9,22.2,0,1.6,9.4,NNE,30,N,NE,2,20,81,68,1019.4,1016.4,1,0,15.1,20.3,No,0,No
6/16/2012,CoffsHarbour,10.7,23.3,0,1.6,7.9,NNW,30,NNW,SW,2,11,66,65,1018.9,1015.7,1,,17.4,20.4,No,0,No
6/17/2012,CoffsHarbour,9,20.8,0,1.6,9.5,NNW,37,W,SW,9,11,53,42,1020.7,1018,1,0,16.7,19.6,No,0,No
6/18/2012,CoffsHarbour,5.1,19.1,0,2.4,9.5,SW,33,NW,SSE,6,13,62,40,1022.3,1019.9,1,1,14.7,18.2,No,0,No
6/19/2012,CoffsHarbour,6.3,18.1,0,1.6,9.5,NNE,46,NNW,SSE,4,11,60,53,1021,1018,0,0,14.6,17.5,No,0,No
6/20/2012,CoffsHarbour,4.8,18.7,0,1.4,9.4,NNE,26,WSW,NE,6,15,79,53,1023.7,1019.4,1,1,13.6,17.8,No,0,No
6/21/2012,CoffsHarbour,4.5,19.5,0,2,,NW,31,SW,E,6,9,59,46,1019,1014.4,0,0,13.6,19.4,No,0,No
6/22/2012,CoffsHarbour,9.8,22.8,0,1.6,,N,52,WNW,N,9,28,58,43,1014.2,1010.2,2,5,16.8,22.2,No,0,No
6/23/2012,CoffsHarbour,6.3,17.3,0,2,,W,31,WSW,S,17,17,49,40,1022,1021.8,0,0,13.6,16.5,No,0,No
6/24/2012,CoffsHarbour,3.3,17.2,0,2.2,,SE,19,W,SE,7,9,78,44,1029,1027.4,,0,11.7,16.4,No,0,No
6/25/2012,CoffsHarbour,2.4,19.5,0,1.4,9.5,NNW,30,SSW,N,6,17,73,39,1029.8,1024.8,1,1,12.2,18.2,No,0,No
6/26/2012,CoffsHarbour,4.8,18.5,0,1.6,1.5,S,46,WSW,S,20,20,62,63,1028.1,1024.9,7,7,14.8,17.6,No,86.4,Yes
6/27/2012,CoffsHarbour,12.2,16.8,86.4,,0,ESE,48,ESE,SW,31,22,78,90,1028,1025.3,8,8,15.6,14.4,Yes,29.4,Yes
6/28/2012,CoffsHarbour,12.6,17.3,29.4,1,,E,48,SW,SE,19,20,93,86,1023.3,1018.5,8,8,13.6,16.2,Yes,27.6,Yes
6/29/2012,CoffsHarbour,13.2,19.7,27.6,0.8,,WSW,30,SW,SSW,20,17,87,75,1015.5,1012,5,2,16.1,18.9,Yes,0,No
6/30/2012,CoffsHarbour,8.2,20.8,0,1.6,,SW,20,SW,SE,9,13,88,44,1015.1,1012.7,1,1,15.4,19.9,No,0,No
7/1/2012,CoffsHarbour,7.3,21.7,0,1.4,,SSW,30,NW,S,9,19,62,50,1016.9,1013.2,3,6,16.3,19.2,No,0,No
7/2/2012,CoffsHarbour,3.5,18.3,0,2,9.7,SSW,37,NW,WSW,11,13,54,35,1018,1015.2,0,1,13.1,17.8,No,0,No
7/3/2012,CoffsHarbour,3,17,0,2,9.5,SW,33,WSW,SSE,17,15,63,41,1019.8,1017.3,1,0,11.1,15.9,No,0,No
7/4/2012,CoffsHarbour,2.9,17.5,0,1.8,8.4,SW,41,W,SW,13,20,66,41,1022.9,1021.9,1,1,12.6,16.7,No,0,No
7/5/2012,CoffsHarbour,11.5,17.6,0,2.6,,SSW,50,SW,SSW,28,31,49,56,1027.1,1026.3,1,6,14.9,16.4,No,1,No
7/6/2012,CoffsHarbour,11.2,17.5,1,2.7,,SW,54,SW,SSW,17,22,66,84,1029.9,1028.1,6,8,13.2,13.6,No,12.2,Yes
7/7/2012,CoffsHarbour,11.3,18,12.2,2.2,,SSW,35,SW,SSW,22,28,64,57,1030.4,1028.1,5,5,13.6,17.5,Yes,1,No
7/8/2012,CoffsHarbour,8.1,17.9,1,1.6,9.2,S,31,SW,SSE,15,13,71,59,1030.4,1028.2,1,1,15.1,17.3,No,0,No
7/9/2012,CoffsHarbour,8,18.4,0,2,4.9,S,22,WSW,SSE,7,7,92,62,1030.5,1027.4,6,6,12.7,17.9,No,8.4,Yes
7/10/2012,CoffsHarbour,11.9,18.9,8.4,1.8,0.8,N,39,NW,N,11,17,97,81,1027.9,1024,7,8,14,17.5,Yes,0.8,No
7/11/2012,CoffsHarbour,13.9,22.7,0.8,0.2,7.2,N,44,N,NNE,19,22,67,59,1023,1019,7,7,18.3,21.9,No,4.6,Yes
7/12/2012,CoffsHarbour,16.3,19.8,4.6,2.4,,NNE,28,,N,0,13,98,87,1020.4,1015.4,8,7,16.8,19.1,Yes,9.4,Yes
7/13/2012,CoffsHarbour,16.1,20.8,9.4,0,,SW,28,WNW,NNW,15,7,95,84,1014.9,1012.6,7,7,17.9,20.4,Yes,2,Yes
7/14/2012,CoffsHarbour,14.8,16.4,2,1,,NNW,33,WSW,NW,11,11,84,89,1014.9,1013.3,7,8,16,15.5,Yes,0.5,No
7/15/2012,CoffsHarbour,10.9,18.6,0.5,1.3,,NNE,22,,NNE,0,15,82,48,1018.8,1017.8,6,0,12.6,17.9,No,0,No
7/16/2012,CoffsHarbour,4.2,16.8,0,2.4,9.9,SSW,30,WSW,S,11,19,54,46,1028.1,1026.8,0,1,13,16.5,No,0,No
7/17/2012,CoffsHarbour,5.6,19.9,0,2.2,7,,,WNW,E,7,9,75,61,1028.1,1023.9,2,5,13.7,18.3,No,1.8,Yes
7/18/2012,CoffsHarbour,9.5,18.3,1.8,1.4,1.4,NW,20,NW,SW,11,7,83,87,1021,1016.9,7,8,15.9,16.8,Yes,5.8,Yes
7/19/2012,CoffsHarbour,10.9,18,5.8,1.4,,SSW,43,SW,SSW,24,26,64,42,1017.4,1015.7,1,1,15.2,17.5,Yes,0,No
7/20/2012,CoffsHarbour,11.2,18.7,0,3.6,7,SW,61,SW,SSW,33,41,55,44,1021,1019.7,2,2,15.5,17.5,No,0,No
7/21/2012,CoffsHarbour,13.9,20.2,0,3,,SSW,61,SW,SSW,39,41,62,56,1023.6,1023.4,7,7,16.5,18.5,No,0,No
7/22/2012,CoffsHarbour,12.3,17.2,0,4.8,2.1,SSW,69,SSW,SSW,31,39,75,64,1025.1,1023.6,7,7,13.5,15.6,No,1.4,Yes
7/23/2012,CoffsHarbour,12.1,18,1.4,1.2,4.2,SSW,56,WSW,SSW,30,26,77,73,1025.2,1022.6,7,7,13,15.5,Yes,4.4,Yes
7/24/2012,CoffsHarbour,11.2,18.9,4.4,2.4,5.3,SW,48,SW,SSW,28,24,75,62,1025.5,1023.6,2,7,14.6,17.1,Yes,0.6,No
7/25/2012,CoffsHarbour,9.5,18.9,0.6,2.2,9.5,WSW,26,WSW,ESE,13,11,69,49,1024.3,1021.5,7,1,16,18.3,No,0,No
7/26/2012,CoffsHarbour,9,21.8,0,2.4,,NNW,33,NNW,N,15,17,66,47,1018.9,1013.6,3,5,16.7,20.4,No,0.2,No
7/27/2012,CoffsHarbour,7.3,21.8,0.2,1.8,,SSW,33,NW,S,7,22,69,59,1013.2,1009.4,3,3,14.4,18.6,No,0.2,No
7/28/2012,CoffsHarbour,5.6,18.8,0.2,2.2,,WSW,41,WSW,SW,24,20,44,31,1015.4,1014.5,0,1,14.3,18.3,No,0,No
7/29/2012,CoffsHarbour,4.9,18.4,0,3,,SSW,30,WSW,SSE,13,17,54,44,1021.6,1019.5,0,1,13.6,17.9,No,0,No
7/30/2012,CoffsHarbour,5.7,17.8,0,2.8,10.1,S,41,SSW,S,19,22,52,39,1022.3,1018.7,1,1,14.1,17.6,No,0,No
7/31/2012,CoffsHarbour,9.2,17.7,0,3.8,9.7,S,44,SW,SSW,22,22,48,43,1023.5,1020.4,1,3,14.2,16.4,No,0,No
8/1/2012,CoffsHarbour,4,17,0,2.6,10.1,SW,31,WSW,SSE,13,17,47,40,1022.1,1018.3,1,1,13.2,16.2,No,0,No
8/2/2012,CoffsHarbour,2.7,18.9,0,2.6,,SSW,41,WSW,S,22,17,36,24,1020.5,1017.8,1,1,13.8,18.6,No,0,No
8/3/2012,CoffsHarbour,3.8,18.3,0,2.4,,SSE,17,NNW,ESE,4,9,57,32,1019.1,1015.8,6,1,13.6,17.8,No,0,No
8/4/2012,CoffsHarbour,4.1,19.9,0,2,,SSW,26,WSW,NE,15,19,47,31,1020.3,1016.1,0,0,14.7,18.8,No,0,No
8/5/2012,CoffsHarbour,3.8,21.2,0,2.4,10.4,NE,31,NW,NE,7,22,55,28,1019.7,1014.6,0,1,16.2,19.9,No,0,No
8/6/2012,CoffsHarbour,4,22.9,0,3,10.1,W,33,NNW,ESE,13,11,39,31,1017.1,1014.7,1,0,18.1,22.1,No,0,No
8/7/2012,CoffsHarbour,2.2,17.1,0,2.8,10,S,26,SSW,E,6,11,45,38,1024.5,1022.2,0,0,13.4,16.8,No,0,No
8/8/2012,CoffsHarbour,3.1,20.3,0,2.4,10.2,NNE,28,NNW,NE,6,15,54,42,1023.5,1018.6,0,0,14,19.8,No,0,No
8/9/2012,CoffsHarbour,6,21.4,0,2.4,,WSW,46,NW,NE,17,11,57,45,1015.9,1011.1,7,7,14,18.5,No,0,No
8/10/2012,CoffsHarbour,8.6,18.4,0,2.2,,SSW,76,WSW,SW,30,31,34,30,1014.3,1011,1,3,11.8,17.1,No,11.6,Yes
8/11/2012,CoffsHarbour,8.8,17.8,11.6,6.3,,SW,67,SW,SW,33,35,52,53,1016.8,1015.4,1,7,14.2,15.5,Yes,0.2,No
8/12/2012,CoffsHarbour,12.9,19.1,0.2,3.2,,SSW,67,SW,SSW,39,35,59,52,1020.9,1020.6,4,7,15.3,16.5,No,0,No
8/13/2012,CoffsHarbour,11.9,18.5,0,4.4,5.5,SW,46,SW,S,17,19,63,63,1025.8,1023.3,7,7,13.8,17.2,No,0,No
8/14/2012,CoffsHarbour,5.5,19.8,0,2.2,8.7,ENE,24,NNW,E,6,13,57,41,1022.2,1019.4,1,5,16.4,18.4,No,0,No
8/15/2012,CoffsHarbour,4,22.4,0,2.2,10.4,NNE,33,NW,NNE,9,24,43,32,1020.7,1016.2,1,1,17.2,21.2,No,0,No
8/16/2012,CoffsHarbour,7.4,25.1,0,3,,,,NNE,ESE,17,17,43,47,1015.5,1009.8,3,1,17.5,22.2,No,0,No
8/17/2012,CoffsHarbour,5.5,24.8,0,2.6,,NW,54,NW,NNE,11,17,45,44,1013.8,1006.4,0,1,18.2,22.6,No,0,No
8/18/2012,CoffsHarbour,7.1,20.1,0,3.4,,E,37,NW,E,13,15,31,29,1012.8,1010.5,0,0,15.7,19.7,No,0,No
8/19/2012,CoffsHarbour,3.9,18.7,0,4,10.5,SSE,26,N,ESE,9,15,45,43,1021.2,1019.7,0,1,15.3,18,No,0,No
8/20/2012,CoffsHarbour,7.8,19.1,0,2.8,,NE,37,ENE,NE,7,22,72,59,1024.1,1019.2,7,5,15,17.9,No,0,No
8/21/2012,CoffsHarbour,10.3,22.1,0,1.4,,NNE,44,NNW,NNE,20,30,60,65,1022.5,1018.4,6,8,17.6,19,No,0,No
8/22/2012,CoffsHarbour,13.9,23.9,0,2.6,,NNE,48,N,NE,11,31,64,63,1019.3,1014.4,7,1,17.6,21.2,No,0,No
8/23/2012,CoffsHarbour,15,28.2,0,3.2,,NNW,48,NE,ENE,30,28,63,70,1015.9,1011.7,1,1,19.8,22.5,No,0,No
8/24/2012,CoffsHarbour,16.5,28.9,0,4.4,,S,39,N,S,9,28,51,71,1015.6,1014.2,1,2,23.2,20.5,No,0,No
8/25/2012,CoffsHarbour,6.6,20.3,0,3.8,,SE,20,WNW,ESE,9,15,42,37,1019.9,1016.6,0,3,18.3,18.9,No,0,No
8/26/2012,CoffsHarbour,7.6,19.8,0,3.8,,ENE,24,NNW,SE,6,17,41,42,1018.8,1016.2,4,1,18.1,18.9,No,0,No
8/27/2012,CoffsHarbour,7.6,18.6,0,3.8,10.6,SSE,37,SW,SE,20,13,57,48,1024.3,1022.5,2,1,16.3,17.8,No,0.2,No
8/28/2012,CoffsHarbour,8,19.7,0.2,4,10.1,E,26,NNW,E,4,17,54,54,1025.4,1021.7,1,3,17.4,18.5,No,0,No
8/29/2012,CoffsHarbour,8.5,23.1,0,2.6,10.6,NE,54,NNW,NNE,22,35,56,60,1021.6,1015.3,1,1,18.3,20,No,0,No
8/30/2012,CoffsHarbour,15.2,26.3,0,3.6,,N,43,NE,NE,28,28,66,56,1013.4,1008.6,7,7,17.4,24,No,0,No
8/31/2012,CoffsHarbour,10,17.7,0,2.5,,S,41,SW,SE,20,13,48,40,1018.3,1014.6,6,1,15.6,16.9,No,0,No
9/1/2012,CoffsHarbour,5.9,17.8,0,4,,S,54,SW,SSE,28,28,35,34,1020.6,1018.5,1,,14,16.6,No,0,No
9/2/2012,CoffsHarbour,5.1,19.1,0,6.2,10.5,WSW,37,SW,SE,26,15,44,42,1023.7,1020.8,1,1,16.2,18.1,No,0,No
9/3/2012,CoffsHarbour,8,20,0,3.8,10.9,E,22,SW,ESE,7,15,48,43,1022.7,1020,0,0,16.8,18.9,No,0,No
9/4/2012,CoffsHarbour,5.4,23.7,0,3,10.7,NNE,39,NNE,NE,11,28,48,65,1024.3,1020.6,0,1,17.6,19.8,No,0,No
9/5/2012,CoffsHarbour,10.3,24.7,0,3.2,10.7,NE,54,N,NNE,11,39,45,59,1021.2,1015,0,0,21,21.3,No,0,No
9/6/2012,CoffsHarbour,14.1,30.6,0,4.6,,NE,63,ENE,N,28,22,48,24,1014.1,1007.8,0,1,21,30.2,No,0,No
9/7/2012,CoffsHarbour,12.3,31.4,0,3.4,,WNW,59,N,WNW,22,30,47,16,1009.6,1005.4,0,1,22.6,30.1,No,0,No
9/8/2012,CoffsHarbour,6.1,21.1,0,8,,NE,37,N,NE,7,26,24,40,1016.5,1012.7,0,0,18.5,19.7,No,0,No
9/9/2012,CoffsHarbour,5.8,20,0,4.8,,SE,28,WSW,SE,13,17,38,43,1021.8,1021.4,0,0,18.2,19,No,0,No
9/10/2012,CoffsHarbour,8.2,21.4,0,4.2,10.3,NE,39,N,ENE,11,24,52,64,1027.2,1023,3,7,19.3,19,No,0,No
9/11/2012,CoffsHarbour,9.7,24.5,0,2.8,10.5,SE,30,N,NE,9,13,50,45,1024.2,1021.2,1,1,21,22,No,0,No
9/12/2012,CoffsHarbour,9.9,23.3,0,3,10.4,NNE,46,ESE,NE,15,30,72,74,1024.2,1019.1,3,1,19.3,20.6,No,0,No
9/13/2012,CoffsHarbour,14.5,27.9,0,4,,NNW,57,N,NNE,20,39,41,62,1014.1,1006,2,1,23.3,22.4,No,0,No
9/14/2012,CoffsHarbour,10.5,19.3,0,6,,SW,48,SW,SSE,30,22,40,40,1018.4,1017,2,1,15.9,18.2,No,0,No
9/15/2012,CoffsHarbour,5.1,19.2,0,,,SSW,26,WSW,ESE,17,17,47,41,1024.2,1022.3,,0,16.8,18.1,No,0,No
9/16/2012,CoffsHarbour,8.2,21.2,0,8.8,10.4,NE,33,SSE,NE,13,24,58,60,1023.2,1018.3,1,3,17.8,18.6,No,0,No
9/17/2012,CoffsHarbour,11.4,24.1,0,3.4,7.6,NNE,50,NNW,NE,15,30,53,71,1019.7,1016.5,1,5,21,19.2,No,8.4,Yes
9/18/2012,CoffsHarbour,13.1,22.1,8.4,4.4,5.7,NNE,44,NE,NNE,17,31,64,61,1019.8,1015.3,7,6,18.7,20.7,Yes,21.2,Yes
9/19/2012,CoffsHarbour,11.2,25.2,21.2,3.6,10.7,NNW,31,SE,SE,9,15,64,76,1016,1012.9,1,1,20,20.6,Yes,0,No
